bigError,rating,Touches,TackleWonTotal,goalScored,ShotBlocked,playedMinutes,pitch,PassLongBallTotal,bigClearance,score,matchIdentifier,KeyPassTotal,ShotsTotal,PassThroughBallAccurate,PassThroughBallTotal,PassCrossTotal,ShotOnTarget,PassSuccessInMatch,bigChanceMiss,FoulCommitted,Name,yellowCard,season,OffsideGiven,PassLongBallAccurate,scoreTeam,TotalPasses,assists,date,Position,Turnover,ClearanceTotal,DribbleWon,redCard,InterceptionAll,DuelAerialWon,matchdayIdentifier,PassCrossAccurate,team,FoulGiven,Dispossessed,result
0,6.88,58,0,0,0,93,home,6,0,1 : 3,969615,2,1,0,0,6,0,78.6,0,0,Hiroshi Kiyotake,False,2015-2016,0,4,1,42,1,3-Sep-15,AMC,1,0,1,False,2,0,2015-2016_matchday_5.0_Hannover-Stuttgart,1,Hannover,2,2,defeat
0,7.52,33,1,1,0,66,home,0,0,1 : 3,969615,3,1,0,0,0,1,70,0,0,Kenan Karaman,False,2015-2016,0,0,1,20,0,3-Sep-15,AMC,2,0,3,False,1,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,2,3,defeat
0,6.28,30,0,0,1,93,home,0,0,1 : 3,969615,1,0,0,0,0,0,73.9,0,3,Artur Sobiech,True,2015-2016,1,0,1,23,0,3-Sep-15,FW,2,1,0,False,0,5,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,1,2,defeat
0,5.69,9,0,0,0,22,home,0,0,1 : 3,969615,0,0,0,0,0,0,42.9,0,1,Allan Saint-Maximin,True,2015-2016,0,0,1,7,0,3-Sep-15,Sub,1,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,6.24,9,0,0,0,27,home,0,0,1 : 3,969615,0,1,0,0,1,1,83.3,0,0,Felix Klaus,False,2015-2016,0,0,1,6,0,3-Sep-15,Sub,0,0,1,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,6.29,19,0,0,0,48,home,0,0,1 : 3,969615,0,2,0,0,1,0,81.8,0,1,Mevlüt Erdinc,False,2015-2016,1,0,1,11,0,3-Sep-15,Sub,0,0,3,False,0,1,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,1,defeat
0,-,0,0,0,0,93,home,0,0,1 : 3,969615,0,0,0,0,0,0,0,0,0,Felipe,False,2015-2016,0,0,1,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,-,0,0,0,0,93,home,0,0,1 : 3,969615,0,0,0,0,0,0,0,0,0,Manuel Schmiedebach,False,2015-2016,0,0,1,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,-,0,0,0,0,93,home,0,0,1 : 3,969615,0,0,0,0,0,0,0,0,0,Philipp Tschauner,False,2015-2016,0,0,1,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,-,0,0,0,0,93,home,0,0,1 : 3,969615,0,0,0,0,0,0,0,0,0,Waldemar Anton,False,2015-2016,0,0,1,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,6.44,30,0,0,0,93,away,19,0,1 : 3,969615,0,0,0,0,0,0,45.5,0,0,Przemyslaw Tyton,False,2015-2016,0,7,3,22,0,3-Sep-15,GK,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,0,win
0,6.27,35,0,0,0,93,away,3,0,1 : 3,969615,0,0,0,0,1,0,66.7,0,1,Florian Klein,False,2015-2016,0,0,3,30,0,3-Sep-15,DR,0,0,0,False,3,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,1,1,win
0,7.42,34,1,0,0,93,away,3,0,1 : 3,969615,0,1,0,0,0,0,77.8,0,0,Toni Sunjic,False,2015-2016,0,2,3,18,0,3-Sep-15,DC,0,8,0,False,4,5,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,1,1,win
1,5.88,35,2,0,0,93,away,4,0,1 : 3,969615,0,0,0,0,0,0,66.7,0,1,Timo Baumgartl,False,2015-2016,0,0,3,24,0,3-Sep-15,DC,0,6,0,False,1,2,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,1,0,win
0,7.71,63,1,0,0,93,away,10,0,1 : 3,969615,3,1,0,0,1,1,77.1,0,2,Emiliano Insúa,False,2015-2016,0,5,3,48,0,3-Sep-15,DL,1,4,0,False,5,2,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,2,1,win
0,6.21,38,0,0,0,59,away,3,0,1 : 3,969615,2,5,0,0,0,1,70.4,0,2,Daniel Didavi,True,2015-2016,0,2,3,27,0,3-Sep-15,MR,0,0,0,False,1,1,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,2,2,win
0,8.01,54,3,1,0,79,away,5,0,1 : 3,969615,1,1,0,0,1,1,59.5,0,1,Christian Gentner,False,2015-2016,0,0,3,42,0,3-Sep-15,MC,1,1,1,False,3,1,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,0,win
0,7.55,51,4,0,0,93,away,6,0,1 : 3,969615,0,1,0,0,0,0,79.5,0,2,Geoffroy Serey Dié,True,2015-2016,0,3,3,39,0,3-Sep-15,MC,0,2,1,False,3,3,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,1,0,win
0,7.45,55,2,0,0,93,away,6,0,1 : 3,969615,1,2,0,0,6,2,53.3,0,2,Filip Kostic,False,2015-2016,0,2,3,30,0,3-Sep-15,ML,3,0,3,False,3,2,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,1,1,win
0,8.75,45,2,0,0,93,away,1,0,1 : 3,969615,4,2,1,1,0,1,69.2,0,2,Daniel Ginczek,False,2015-2016,0,0,3,26,1,3-Sep-15,FW,2,2,3,False,0,10,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,5,2,win
0,7.48,21,0,1,0,71,away,2,0,1 : 3,969615,2,2,0,0,0,2,66.7,0,0,Timo Werner,False,2015-2016,4,0,3,15,1,3-Sep-15,FW,1,0,0,False,1,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,0,win
0,6.24,5,0,0,0,22,away,0,0,1 : 3,969615,0,1,0,0,0,1,100,0,0,Martin Harnik,False,2015-2016,1,0,3,1,0,3-Sep-15,Sub,1,0,0,False,1,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,0,win
0,6.12,8,0,0,0,14,away,0,0,1 : 3,969615,0,0,0,0,0,0,66.7,0,1,Lukas Rupp,True,2015-2016,0,0,3,6,0,3-Sep-15,Sub,0,1,0,False,0,1,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,1,1,win
0,7.51,32,0,1,0,34,away,3,0,1 : 3,969615,1,3,0,0,2,3,66.7,0,3,Alexandru Maxim,False,2015-2016,0,0,3,24,0,3-Sep-15,Sub,0,0,0,False,0,2,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,1,win
0,-,0,0,0,0,93,away,0,0,1 : 3,969615,0,0,0,0,0,0,0,0,0,Adam Hlousek,False,2015-2016,0,0,3,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,0,win
0,-,0,0,0,0,93,away,0,0,1 : 3,969615,0,0,0,0,0,0,0,0,0,Jan Kliment,False,2015-2016,0,0,3,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,0,win
0,-,0,0,0,0,93,away,0,0,1 : 3,969615,0,0,0,0,0,0,0,0,0,Odisseas Vlachodimos,False,2015-2016,0,0,3,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,0,win
0,-,0,0,0,0,93,away,0,0,1 : 3,969615,0,0,0,0,0,0,0,0,0,Daniel Schwaab,False,2015-2016,0,0,3,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Stuttgart,0,0,win
0,6.91,40,0,0,0,93,home,16,0,1 : 1,969627,0,0,0,0,0,0,69.6,0,0,Timo Horn,False,2015-2016,0,9,1,23,0,5-Sep-15,GK,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,7.66,91,4,0,0,93,home,17,0,1 : 1,969627,3,3,0,0,8,0,70.6,0,1,Marcel Risse,False,2015-2016,0,6,1,68,1,5-Sep-15,DR,1,0,4,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,2,FC Cologne,0,0,tie
0,7.21,69,1,0,1,93,home,9,0,1 : 1,969627,0,1,0,0,0,1,88.7,0,1,Frederik Sörensen,False,2015-2016,0,7,1,53,0,5-Sep-15,DC,0,10,0,False,1,5,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,6.62,66,3,0,1,93,home,6,0,1 : 1,969627,0,0,0,0,0,0,86.3,0,3,Dominique Heintz,True,2015-2016,0,4,1,51,0,5-Sep-15,DC,1,4,0,False,2,2,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,3,tie
0,7.42,91,2,0,0,93,home,12,0,1 : 1,969627,2,1,0,0,6,0,78.3,0,2,Jonas Hector,False,2015-2016,0,5,1,69,0,5-Sep-15,DL,0,3,3,False,1,4,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,1,FC Cologne,2,2,tie
0,6.40,32,2,0,0,93,home,2,0,1 : 1,969627,0,2,0,0,3,1,68.4,0,1,Simon Zoller,False,2015-2016,1,0,1,19,0,5-Sep-15,MR,3,0,1,False,0,1,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,1,tie
0,6.86,69,1,0,1,93,home,12,0,1 : 1,969627,1,1,0,0,0,0,86.2,0,1,Matthias Lehmann,True,2015-2016,0,6,1,58,0,5-Sep-15,MC,0,2,1,False,1,1,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,2,0,tie
0,6.81,69,0,0,1,93,home,5,0,1 : 1,969627,2,1,0,0,1,0,91.4,0,1,Yannick Gerhardt,False,2015-2016,0,3,1,58,0,5-Sep-15,MC,1,0,2,False,1,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,2,0,tie
0,6.72,49,1,0,0,77,home,0,0,1 : 1,969627,2,1,0,0,3,0,80,0,2,Leonardo Bittencourt,False,2015-2016,0,0,1,30,0,5-Sep-15,ML,4,0,4,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,1,FC Cologne,1,1,tie
0,7.90,31,0,1,0,93,home,1,0,1 : 1,969627,0,3,0,0,0,1,57.9,0,0,Anthony Modeste,False,2015-2016,1,0,1,19,0,5-Sep-15,FW,1,2,0,False,1,9,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,5,3,tie
0,7.00,46,2,0,0,93,home,3,0,1 : 1,969627,1,2,0,0,1,1,81.3,0,2,Yuya Osako,False,2015-2016,0,2,1,32,0,5-Sep-15,FW,2,0,2,False,0,3,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,3,2,tie
0,5.97,2,0,0,0,16,home,1,0,1 : 1,969627,0,0,0,0,0,0,50,0,0,Dusan Svento,False,2015-2016,0,0,1,2,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,-,0,0,0,0,93,home,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Philipp Hosiner,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,-,0,0,0,0,93,home,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Thomas Kessler,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,-,0,0,0,0,93,home,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Kazuki Nagasawa,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,-,0,0,0,0,93,home,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Pawel Olkowski,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,-,0,0,0,0,93,home,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Milos Jojic,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,-,0,0,0,0,93,home,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Dominic Maroh,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,FC Cologne,0,0,tie
0,7.28,50,1,0,0,93,away,28,0,1 : 1,969627,0,0,0,0,0,0,51.7,0,0,Ramazan Özcan,False,2015-2016,0,14,1,29,0,5-Sep-15,GK,0,2,0,False,0,2,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,0,0,tie
0,7.40,62,6,0,1,93,away,5,0,1 : 1,969627,0,0,0,0,1,0,80.4,0,2,Tobias Levels,False,2015-2016,0,4,1,46,0,5-Sep-15,DR,1,0,1,False,3,3,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,1,0,tie
0,7.38,33,3,1,0,93,away,2,0,1 : 1,969627,0,1,0,0,0,1,70.8,0,1,Marvin Matip,True,2015-2016,0,0,1,24,0,5-Sep-15,DC,0,4,0,False,0,2,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,0,1,tie
0,7.38,38,2,0,1,93,away,4,0,1 : 1,969627,0,1,0,0,0,0,70,0,2,Benjamin Hübner,True,2015-2016,0,1,1,20,0,5-Sep-15,DC,0,9,0,False,5,3,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,1,0,tie
0,6.70,32,1,0,0,93,away,10,0,1 : 1,969627,0,3,0,0,2,1,75,0,1,Markus Suttner,False,2015-2016,0,5,1,20,0,5-Sep-15,DL,0,3,1,False,1,1,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,1,0,tie
0,6.60,38,4,0,0,93,away,8,0,1 : 1,969627,0,0,0,0,0,0,71.4,0,2,Roger,False,2015-2016,0,3,1,28,0,5-Sep-15,MC,0,1,0,False,2,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,2,2,tie
0,7.24,79,0,0,0,93,away,13,0,1 : 1,969627,5,3,0,0,4,0,66.2,0,0,Pascal Groß,False,2015-2016,0,4,1,65,1,5-Sep-15,MC,1,3,1,False,2,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,2,Ingolstadt,1,0,tie
0,6.46,37,0,0,0,93,away,7,0,1 : 1,969627,0,3,0,0,1,2,66.7,0,3,Alfredo Morales,False,2015-2016,0,2,1,27,0,5-Sep-15,MC,2,1,0,False,2,1,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,2,0,tie
0,6.38,17,1,0,0,60,away,0,0,1 : 1,969627,1,2,0,0,1,1,37.5,0,2,Stefan Lex,False,2015-2016,1,0,1,8,0,5-Sep-15,FWR,1,0,0,False,1,1,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,1,Ingolstadt,1,1,tie
0,6.66,30,0,0,0,77,away,0,0,1 : 1,969627,2,0,0,0,0,0,70.8,0,0,Lukas Hinterseer,False,2015-2016,0,0,1,24,0,5-Sep-15,FW,1,1,1,False,0,3,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,2,2,tie
0,6.55,43,2,0,0,90,away,0,0,1 : 1,969627,0,2,0,0,1,0,76,0,2,Mathew Leckie,True,2015-2016,0,0,1,25,0,5-Sep-15,FWL,2,1,1,False,0,5,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,2,4,tie
0,5.99,7,0,0,0,16,away,0,0,1 : 1,969627,0,1,0,0,0,0,40,0,1,Tomas Pekhart,False,2015-2016,0,0,1,5,0,5-Sep-15,Sub,1,0,0,False,0,1,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,0,0,tie
0,6.61,19,1,0,0,33,away,1,0,1 : 1,969627,2,0,0,0,1,0,61.5,0,0,Moritz Hartmann,False,2015-2016,0,0,1,13,0,5-Sep-15,Sub,3,0,0,False,1,3,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,1,Ingolstadt,1,0,tie
0,6.00,0,0,0,0,3,away,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Danny da Costa,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,0,0,tie
0,-,0,0,0,0,93,away,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Romain Brégerie,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,0,0,tie
0,-,0,0,0,0,93,away,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Max Christiansen,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,0,0,tie
0,-,0,0,0,0,93,away,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Konstantin Engel,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,0,0,tie
0,-,0,0,0,0,93,away,0,0,1 : 1,969627,0,0,0,0,0,0,0,0,0,Örjan Nyland,False,2015-2016,0,0,1,0,0,5-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_FC Cologne-Ingolstadt,0,Ingolstadt,0,0,tie
0,6.26,64,0,0,0,90,home,32,0,0 : 3,969628,0,0,0,0,0,0,38.9,0,0,Loris Karius,False,2015-2016,0,10,0,36,0,26-Sep-15,GK,0,0,0,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,6.09,44,3,0,0,90,home,9,0,0 : 3,969628,0,0,0,0,2,0,50,0,2,Daniel Brosinski,False,2015-2016,1,5,0,30,0,26-Sep-15,DR,1,4,0,False,1,2,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,1,0,defeat
0,6.11,45,4,0,0,90,home,6,0,0 : 3,969628,0,0,0,0,0,0,80,0,3,Stefan Bell,False,2015-2016,0,2,0,35,0,26-Sep-15,DC,0,1,0,False,3,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,6.74,46,1,0,0,90,home,4,0,0 : 3,969628,0,0,0,0,0,0,73.5,0,2,Niko Bungert,False,2015-2016,0,1,0,34,0,26-Sep-15,DC,0,3,0,False,7,3,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,5.92,26,0,0,0,90,home,4,0,0 : 3,969628,1,0,0,0,0,0,60.9,0,0,Pierre Bengtsson,False,2015-2016,0,0,0,23,0,26-Sep-15,DL,0,1,0,False,1,2,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,2,0,defeat
0,6.81,54,3,0,1,90,home,2,0,0 : 3,969628,0,0,0,0,0,0,86.1,0,2,Julian Baumgartlinger,True,2015-2016,0,2,0,36,0,26-Sep-15,DMC,0,0,1,False,8,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,3,3,defeat
0,5.66,34,2,0,0,72,home,0,0,0 : 3,969628,0,0,0,1,0,0,69.2,0,2,Danny Latza,False,2015-2016,0,0,0,26,0,26-Sep-15,DMC,0,0,0,False,3,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,1,defeat
0,6.62,27,1,0,0,80,home,1,0,0 : 3,969628,3,2,0,0,5,0,64.7,1,2,Christian Clemens,False,2015-2016,0,0,0,17,0,26-Sep-15,AMR,1,0,1,False,0,2,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,3,Mainz 05,0,0,defeat
0,5.91,17,1,0,0,66,home,0,0,0 : 3,969628,0,0,0,0,0,0,66.7,0,0,Yunus Malli,False,2015-2016,0,0,0,15,0,26-Sep-15,AMC,1,0,0,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,2,0,defeat
0,5.99,29,2,0,0,90,home,2,0,0 : 3,969628,0,2,0,0,0,1,57.9,0,3,Pablo De Blasis,False,2015-2016,1,0,0,19,0,26-Sep-15,AML,0,1,2,False,1,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,2,1,defeat
0,5.76,21,0,0,0,90,home,0,0,0 : 3,969628,0,2,0,0,0,0,80,0,0,Yoshinori Muto,False,2015-2016,0,0,0,10,0,26-Sep-15,FW,4,0,0,False,1,2,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,1,3,defeat
0,6.13,10,0,0,0,18,home,0,0,0 : 3,969628,0,0,0,0,0,0,100,0,0,Christoph Moritz,False,2015-2016,0,0,0,8,0,26-Sep-15,Sub,1,0,1,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,6.11,5,0,0,0,10,home,0,0,0 : 3,969628,0,0,0,0,1,0,50,0,0,Leon Balogun,False,2015-2016,0,0,0,2,0,26-Sep-15,Sub,0,1,0,False,1,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,6.24,13,0,0,0,24,home,0,0,0 : 3,969628,1,0,0,0,0,0,90,0,1,Jairo Samperio,False,2015-2016,0,0,0,10,0,26-Sep-15,Sub,0,0,1,False,0,1,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,-,0,0,0,0,90,home,0,0,0 : 3,969628,0,0,0,0,0,0,0,0,0,Niki Zimling,False,2015-2016,0,0,0,0,0,26-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,-,0,0,0,0,90,home,0,0,0 : 3,969628,0,0,0,0,0,0,0,0,0,Gaëtan Bussmann,False,2015-2016,0,0,0,0,0,26-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,-,0,0,0,0,90,home,0,0,0 : 3,969628,0,0,0,0,0,0,0,0,0,Florian Niederlechner,False,2015-2016,0,0,0,0,0,26-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,-,0,0,0,0,90,home,0,0,0 : 3,969628,0,0,0,0,0,0,0,0,0,Gianluca Curci,False,2015-2016,0,0,0,0,0,26-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Mainz 05,0,0,defeat
0,7.10,62,0,0,0,90,away,13,0,0 : 3,969628,0,0,0,0,0,0,87.5,0,0,Manuel Neuer,False,2015-2016,0,7,3,48,0,26-Sep-15,GK,0,1,1,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,0,0,win
0,7.50,78,2,0,2,90,away,8,0,0 : 3,969628,3,0,0,0,2,0,95.7,0,0,Philipp Lahm,False,2015-2016,0,7,3,69,0,26-Sep-15,DR,0,0,0,False,1,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,0,1,win
0,7.54,138,2,0,0,90,away,12,0,0 : 3,969628,0,2,0,0,0,1,90.6,0,0,David Alaba,False,2015-2016,0,6,3,127,0,26-Sep-15,DC,0,3,1,False,1,2,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,0,0,win
0,7.15,78,0,0,0,66,away,5,0,0 : 3,969628,0,0,0,0,0,0,94.3,0,1,Javi Martínez,False,2015-2016,0,3,3,70,0,26-Sep-15,DC,0,4,0,False,3,2,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,0,0,win
0,7.34,92,1,0,0,90,away,2,0,0 : 3,969628,2,0,0,0,1,0,93,0,0,Rafinha,False,2015-2016,0,1,3,86,0,26-Sep-15,DL,0,0,1,False,2,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,2,0,win
0,7.29,92,1,0,0,90,away,8,0,0 : 3,969628,0,0,0,0,2,0,90.9,0,1,Xabi Alonso,True,2015-2016,0,7,3,88,0,26-Sep-15,DMC,0,1,0,False,0,4,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,1,Bayern Munich,4,0,win
0,8.76,107,4,0,0,90,away,11,0,0 : 3,969628,2,1,0,0,0,1,87.8,0,4,Thiago Alcántara,False,2015-2016,0,7,3,90,0,26-Sep-15,DMC,1,0,3,False,5,4,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,2,1,win
0,9.19,49,2,1,0,90,away,1,0,0 : 3,969628,1,4,0,0,1,2,89.7,0,2,Kingsley Coman,False,2015-2016,0,0,3,29,1,26-Sep-15,AMR,5,1,4,False,0,1,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,1,Bayern Munich,2,1,win
0,6.23,35,0,0,0,57,away,2,0,0 : 3,969628,2,3,0,0,0,1,75,0,0,Thomas Müller,False,2015-2016,0,1,3,24,0,26-Sep-15,AMC,2,1,1,False,0,3,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,2,2,win
0,7.87,47,0,0,0,69,away,1,0,0 : 3,969628,3,2,0,0,3,1,75,0,0,Douglas Costa,False,2015-2016,2,1,3,28,1,26-Sep-15,AML,5,0,3,False,0,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,2,Bayern Munich,1,1,win
0,8.83,36,0,2,0,90,away,0,0,0 : 3,969628,0,4,0,0,0,3,91.7,0,0,Robert Lewandowski,False,2015-2016,1,0,3,24,0,26-Sep-15,FW,3,1,1,False,0,1,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,3,1,win
0,7.12,25,1,0,0,33,away,0,0,0 : 3,969628,1,0,0,0,0,0,100,0,1,Arturo Vidal,False,2015-2016,1,0,3,20,1,26-Sep-15,Sub,1,0,0,False,2,0,2015-2016_matchday_6.0_Mainz 05-Bayern Munich,0,Bayern Munich,0,0,win
