bigError,rating,keyPassTotal,dribbleWon,shotsTotal,shotOnTarget,pointsWon,passThroughBallAccurate,goalScored,turnover,playedMinutes,pitch,dispossessed,passSuccessInMatch,duelAerialWon,foulCommitted,touches,bigClearance,tackleWonTotal,passLongBallTotal,offsideGiven,passLongBallAccurate,totalPasses,score,foulGiven,bigChanceMiss,passCrossTotal,clearanceTotal,yellowCard,season,passThroughBallTotal,interceptionAll,assists,date,passCrossAccurate,name,redCard,shotBlocked,matchIdentifier,substituted,matchdayIdentifier,team,scoreTeam,position,result
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,1 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Max Grün,False,0,969799,False,2015-2016_matchday_27.0_Hoffenheim-Wolfsburg,Wolfsburg,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,1 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Julian Draxler,False,0,969799,False,2015-2016_matchday_27.0_Hoffenheim-Wolfsburg,Wolfsburg,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,1 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Carlos Ascues,False,0,969799,False,2015-2016_matchday_27.0_Hoffenheim-Wolfsburg,Wolfsburg,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,1 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Ismail Azzaoui,False,0,969799,False,2015-2016_matchday_27.0_Hoffenheim-Wolfsburg,Wolfsburg,0,Sub,defeat
0,6.09,0,0,0,0,1,0,0,0,92,home,0,41.7,0,0,51,0,0,32,0,11,36,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Ramazan Özcan,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,GK,tie
0,6.56,1,0,0,0,1,0,0,2,92,home,1,37.5,2,2,48,0,4,12,0,3,32,3 : 3,0,0,0,5,True,2015-2016,0,2,0,6-Mar-16,0,Danny da Costa,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,DR,tie
0,5.99,0,0,0,0,1,0,0,1,92,home,0,77.4,2,1,44,0,1,5,0,2,31,3 : 3,0,0,0,7,False,2015-2016,0,2,0,6-Mar-16,0,Marvin Matip,False,1,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,DC,tie
0,6.58,0,0,0,0,1,0,0,1,92,home,0,72.7,3,3,48,0,0,7,0,3,33,3 : 3,0,0,0,11,True,2015-2016,0,3,0,6-Mar-16,0,Benjamin Hübner,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,DC,tie
0,6.30,1,0,0,0,1,0,0,0,92,home,1,50,1,1,27,0,4,3,0,1,16,3 : 3,1,0,0,3,False,2015-2016,0,1,0,6-Mar-16,0,Robert Bauer,False,1,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,DL,tie
0,7.18,0,0,2,1,1,0,0,0,92,home,0,84.2,3,2,28,0,1,3,0,1,19,3 : 3,5,0,0,1,False,2015-2016,0,3,0,6-Mar-16,0,Roger,False,1,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,MC,tie
0,8.32,3,0,2,1,1,0,0,1,92,home,2,69.1,4,1,72,0,4,6,0,3,42,3 : 3,1,0,8,3,False,2015-2016,0,6,1,6-Mar-16,2,Max Christiansen,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,MC,tie
0,6.82,0,1,4,0,1,0,0,2,84,home,0,52.4,1,1,38,0,4,2,0,1,21,3 : 3,3,0,0,0,False,2015-2016,0,2,0,6-Mar-16,0,Almog Cohen,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,MC,tie
0,8.17,1,1,6,3,1,0,1,2,92,home,1,64.3,5,0,28,0,0,0,0,0,14,3 : 3,3,0,1,0,False,2015-2016,0,1,0,6-Mar-16,1,Moritz Hartmann,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,FWR,tie
0,8.41,1,4,6,2,1,0,1,4,91,home,4,50,4,2,48,0,0,1,1,0,22,3 : 3,4,0,0,1,False,2015-2016,0,1,0,6-Mar-16,0,Darío Lezcano,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,FW,tie
0,9.02,1,3,2,1,1,0,1,0,92,home,3,63.9,12,0,54,0,1,2,0,0,36,3 : 3,2,0,0,2,False,2015-2016,0,3,0,6-Mar-16,0,Mathew Leckie,False,1,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,FWL,tie
0,6.00,0,0,0,0,1,0,0,0,1,home,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Stefan Lex,False,0,969800,True,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,Sub,tie
0,6.13,0,0,0,0,1,0,0,0,8,home,0,66.7,0,0,6,0,1,0,0,0,3,3 : 3,0,0,0,0,False,2015-2016,0,1,0,6-Mar-16,0,Konstantin Engel,False,0,969800,True,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Markus Suttner,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Romain Brégerie,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Maurice Multhaup,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Örjan Nyland,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Aloy Ihenacho,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Ingolstadt,3,Sub,tie
0,5.70,1,0,0,0,1,0,0,0,92,away,0,39.3,0,0,49,0,0,24,0,7,28,3 : 3,0,0,0,1,False,2015-2016,0,0,0,6-Mar-16,0,Przemyslaw Tyton,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,GK,tie
0,6.41,1,0,2,0,1,0,0,0,92,away,1,56.7,4,2,42,0,2,4,0,0,30,3 : 3,0,0,0,2,False,2015-2016,0,2,0,6-Mar-16,0,Kevin Großkreutz,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,DR,tie
0,7.25,0,1,0,0,1,0,0,0,92,away,0,52.8,9,0,53,0,3,11,1,3,36,3 : 3,1,0,0,12,False,2015-2016,0,1,0,6-Mar-16,0,Daniel Schwaab,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,DC,tie
0,6.33,0,0,0,0,1,0,0,0,53,away,0,64.3,4,4,19,0,0,1,0,0,14,3 : 3,0,0,0,2,True,2015-2016,0,1,0,6-Mar-16,0,Georg Niedermeier,False,2,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,DC,tie
0,6.93,1,1,1,0,1,0,0,0,92,away,0,65,2,0,58,0,1,6,0,1,40,3 : 3,1,0,3,3,False,2015-2016,0,3,1,6-Mar-16,0,Emiliano Insúa,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,DL,tie
0,6.40,0,2,1,0,1,0,0,0,64,away,1,69.2,2,0,35,0,1,6,0,3,26,3 : 3,1,0,0,2,False,2015-2016,0,1,0,6-Mar-16,0,Geoffroy Serey Dié,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,DMC,tie
0,7.46,1,0,3,2,1,0,1,4,92,away,2,65.6,1,2,54,0,3,6,0,4,32,3 : 3,0,0,2,2,False,2015-2016,0,2,0,6-Mar-16,1,Lukas Rupp,False,1,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,MR,tie
1,5.96,1,0,2,1,1,0,0,2,92,away,0,64.1,0,3,56,0,6,6,0,2,39,3 : 3,0,0,0,4,True,2015-2016,0,2,0,6-Mar-16,0,Christian Gentner,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,MC,tie
0,6.76,1,1,3,2,1,0,1,0,92,away,2,80,0,3,44,0,1,1,0,0,30,3 : 3,2,0,2,1,True,2015-2016,0,0,0,6-Mar-16,0,Daniel Didavi,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,MC,tie
0,8.25,3,2,1,1,1,0,1,3,92,away,0,60.7,1,3,60,0,1,2,0,0,28,3 : 3,3,0,13,0,False,2015-2016,0,1,0,6-Mar-16,2,Filip Kostic,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,ML,tie
0,6.28,0,1,1,0,1,0,0,1,73,away,1,73.9,2,0,29,0,0,0,0,0,23,3 : 3,3,0,0,0,False,2015-2016,0,1,0,6-Mar-16,0,Timo Werner,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,FW,tie
0,6.96,0,1,0,0,1,0,0,2,39,away,0,81.3,3,1,27,0,1,4,0,3,16,3 : 3,1,0,0,4,False,2015-2016,0,3,0,6-Mar-16,0,Toni Sunjic,False,0,969800,True,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,Sub,tie
0,6.37,0,0,2,0,1,0,0,0,19,away,0,62.5,3,1,10,0,0,0,0,0,8,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Boris Tashchy,False,0,969800,True,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,Sub,tie
0,6.47,0,1,0,0,1,0,0,0,28,away,1,42.9,1,1,12,0,0,1,0,0,7,3 : 3,1,0,1,0,False,2015-2016,0,0,0,6-Mar-16,0,Artem Kravets,False,1,969800,True,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Mitchell Langerak,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Florian Klein,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Jan Kliment,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,3 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Alexandru Maxim,False,0,969800,False,2015-2016_matchday_27.0_Ingolstadt-Stuttgart,Stuttgart,3,Sub,tie
0,6.46,1,0,0,0,1,0,0,0,94,home,0,54.3,0,0,45,0,0,35,0,19,35,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Christian Mathenia,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,GK,tie
0,7.68,0,1,2,1,1,0,0,2,94,home,1,50,2,2,47,0,5,9,0,2,24,2 : 2,1,0,1,2,False,2015-2016,0,7,0,6-Mar-16,0,Florian Jungwirth,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,DR,tie
0,6.35,0,0,0,0,1,0,0,0,94,home,0,60,1,0,24,0,0,6,0,3,15,2 : 2,1,0,0,2,False,2015-2016,0,4,0,6-Mar-16,0,Slobodan Rajkovic,False,1,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,DC,tie
0,7.00,1,0,1,0,1,0,0,0,94,home,0,64.3,2,0,27,0,1,8,0,4,14,2 : 2,3,0,0,4,False,2015-2016,0,5,0,6-Mar-16,0,Aytac Sulu,False,2,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,DC,tie
0,6.59,0,0,0,0,1,0,0,0,94,home,0,69.2,1,0,24,0,2,3,0,1,13,2 : 2,2,0,0,3,False,2015-2016,0,3,0,6-Mar-16,0,Luca Caldirola,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,DL,tie
0,7.74,2,0,2,2,1,0,0,0,87,home,3,71.4,2,1,32,0,0,2,0,1,14,2 : 2,0,0,5,1,False,2015-2016,0,3,1,6-Mar-16,2,Tobias Kempe,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,MR,tie
0,6.93,0,0,0,0,1,0,0,0,70,home,1,46.7,3,0,27,0,0,5,1,1,15,2 : 2,0,0,0,4,False,2015-2016,0,5,0,6-Mar-16,0,Peter Niemeyer,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,MC,tie
0,7.22,1,1,0,0,1,0,0,2,94,home,5,66.7,4,1,47,0,4,4,0,3,27,2 : 2,4,0,1,1,False,2015-2016,0,3,0,6-Mar-16,0,Jérôme Gondorf,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,MC,tie
0,6.89,1,2,1,1,1,0,0,1,94,home,0,66.7,1,2,30,0,2,1,0,0,15,2 : 2,1,0,6,0,True,2015-2016,0,1,0,6-Mar-16,1,Marcel Heller,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,ML,tie
0,7.18,0,0,1,1,1,0,1,0,80,home,0,66.7,2,1,28,0,1,1,0,0,21,2 : 2,2,0,1,1,False,2015-2016,0,0,0,6-Mar-16,0,Mario Vrancic,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,AMC,tie
0,8.00,2,0,3,1,1,0,1,4,94,home,1,34.2,11,5,55,0,2,6,0,2,38,2 : 2,3,0,2,2,False,2015-2016,0,1,0,6-Mar-16,0,Sandro Wagner,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,FW,tie
0,6.22,0,0,1,0,1,0,0,0,7,home,0,0,0,1,5,0,0,1,0,0,1,2 : 2,0,1,0,1,True,2015-2016,0,1,0,6-Mar-16,0,Fabian Holland,False,0,969801,True,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,Sub,tie
0,6.04,0,0,0,0,1,0,0,0,14,home,0,50,1,0,3,0,0,1,0,1,2,2 : 2,0,0,0,1,False,2015-2016,0,0,0,6-Mar-16,0,Benjamin Gorka,False,0,969801,True,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,Sub,tie
0,5.44,0,0,0,0,1,0,0,1,24,home,0,100,0,1,2,0,0,0,0,0,1,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Sandro Sirigu,False,0,969801,True,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Konstantin Rausch,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Marco Sailer,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Felix Platte,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Lukasz Zaluska,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Darmstadt,2,Sub,tie
0,6.98,0,0,0,0,1,0,0,0,94,away,0,52.6,2,0,36,0,0,14,0,5,19,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Marwin Hitz,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,GK,tie
0,7.84,2,1,1,1,1,0,1,1,94,away,1,71.9,4,3,45,0,2,4,0,0,32,2 : 2,2,0,1,3,False,2015-2016,0,1,0,6-Mar-16,1,Markus Feulner,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,DR,tie
0,6.58,0,0,0,0,1,0,0,0,86,away,0,89.6,4,1,88,0,0,10,0,4,77,2 : 2,0,0,0,11,False,2015-2016,0,0,0,6-Mar-16,0,Ragnar Klavan,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,DC,tie
0,6.81,0,0,1,0,1,0,0,0,94,away,0,87.9,4,1,72,0,0,11,0,6,58,2 : 2,1,0,0,10,False,2015-2016,0,1,0,6-Mar-16,0,Jeong-Ho Hong,False,1,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,DC,tie
0,6.35,0,0,0,0,1,0,0,0,53,away,1,75,1,0,35,0,1,8,0,4,24,2 : 2,0,0,1,4,False,2015-2016,0,2,0,6-Mar-16,0,Konstantinos Stafylidis,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,DL,tie
0,7.24,4,0,1,0,1,0,0,0,94,away,1,82.3,1,0,100,0,3,16,0,9,79,2 : 2,0,0,9,4,False,2015-2016,0,1,0,6-Mar-16,3,Daniel Baier,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,DMC,tie
0,5.91,0,0,2,0,1,0,0,0,53,away,1,57.5,4,2,49,0,0,8,0,1,40,2 : 2,1,0,0,5,False,2015-2016,0,0,0,6-Mar-16,0,Dominik Kohr,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,DMC,tie
0,6.71,1,0,1,0,1,0,0,1,94,away,0,48.3,3,2,41,0,4,1,1,0,29,2 : 2,1,0,2,0,False,2015-2016,0,0,0,6-Mar-16,1,Alexander Esswein,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,AMR,tie
0,7.28,2,1,2,0,1,0,0,2,94,away,1,86.1,2,1,48,0,2,0,0,0,36,2 : 2,2,0,0,1,False,2015-2016,0,1,0,6-Mar-16,0,Ja-Cheol Koo,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,AMC,tie
0,7.95,1,2,4,2,1,0,0,2,94,away,1,66.7,7,2,56,0,1,1,0,0,33,2 : 2,2,1,2,5,False,2015-2016,0,1,0,6-Mar-16,0,Caiuby,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,AML,tie
0,7.76,2,2,4,2,1,0,1,1,94,away,1,66.7,2,2,32,0,2,0,1,0,18,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Alfred Finnbogason,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,FW,tie
0,6.35,0,1,0,0,1,0,0,0,41,away,0,75,0,1,15,0,0,2,0,1,12,2 : 2,0,0,1,0,True,2015-2016,0,1,0,6-Mar-16,0,Philipp Max,False,0,969801,True,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,Sub,tie
0,6.33,0,0,0,0,1,0,0,0,41,away,1,66.7,1,2,5,0,1,0,0,0,3,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Albian Ajeti,False,0,969801,True,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,Sub,tie
0,6.25,0,0,0,0,1,0,0,0,8,away,0,75,1,0,4,0,0,0,0,0,4,2 : 2,2,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Halil Altintop,False,0,969801,True,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Alexander Manninger,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Tobias Werner,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Christoph Janker,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Mar-16,0,Tim Rieder,False,0,969801,False,2015-2016_matchday_27.0_Darmstadt-Augsburg,Augsburg,2,Sub,tie
